league,player,matchId,home,away,penaltyWinner
oppenheimer,Stefan,760489,2,0,
oppenheimer,Stefan,760488,1,1,home
oppenheimer,Daniel,760486,1,2,
oppenheimer,Daniel,760487,2,1,
oppenheimer,Daniel,760489,1,0,
oppenheimer,Daniel,760488,2,0,
oppenheimer,Daniel,760490,0,2,
oppenheimer,Daniel,760492,3,1,
oppenheimer,Daniel,760491,2,1,
oppenheimer,Daniel,760495,3,1,
oppenheimer,Daniel,760493,2,1,
oppenheimer,Daniel,760494,2,1,
oppenheimer,Daniel,760497,3,0,
oppenheimer,Daniel,760496,2,1,
oppenheimer,Daniel,760498,2,1,
oppenheimer,Daniel,760499,1,0,
oppenheimer,Miro,760486,0,2,
oppenheimer,Miro,760487,2,1,
oppenheimer,Miro,760489,2,0,
oppenheimer,Miro,760488,1,1,home
oppenheimer,Miro,760490,1,1,away
oppenheimer,Miro,760492,2,0,
oppenheimer,Miro,760491,1,0,
oppenheimer,Miro,760495,2,0,
oppenheimer,Miro,760493,2,1,
oppenheimer,Miro,760494,1,0,
oppenheimer,Miro,760497,2,0,
oppenheimer,Miro,760496,2,1,
oppenheimer,Miro,760498,1,0,
oppenheimer,Miro,760499,1,1,home
oppenheimer,Miro,760500,2,0,
oppenheimer,Miro,760501,1,0,
family,Miro,760486,0,2,
family,Miro,760487,2,1,
family,Miro,760489,2,0,
family,Miro,760488,1,1,home
family,Miro,760490,1,1,away
family,Miro,760492,2,0,
family,Miro,760491,1,0,
family,Miro,760495,2,0,
family,Miro,760493,2,1,
family,Miro,760494,1,0,
family,Miro,760497,2,0,
family,Miro,760496,2,1,
family,Miro,760498,1,0,
family,Miro,760499,1,1,home
family,Miro,760500,2,0,
family,Miro,760501,1,0,
oppenheimer,Alex,760486,0,1,
oppenheimer,Alex,760487,2,1,
oppenheimer,Alex,760489,2,1,
oppenheimer,Alex,760488,2,1,
oppenheimer,Alex,760490,1,2,
oppenheimer,Alex,760492,2,0,
oppenheimer,Alex,760491,1,0,
oppenheimer,Jan,760491,1,0,
oppenheimer,Jan,760495,2,0,
oppenheimer,Jan,760493,2,0,
oppenheimer,Jan,760494,2,0,
oppenheimer,Jan,760497,3,0,
oppenheimer,Jan,760496,2,1,
oppenheimer,Jan,760498,2,1,
oppenheimer,Jan,760499,1,1,away
oppenheimer,Jan,760500,3,0,
oppenheimer,Jan,760501,1,0,
oppenheimer,Maike,760487,2,1,
oppenheimer,Eike,760489,3,1,
oppenheimer,Eike,760488,2,1,
oppenheimer,Eike,760490,1,2,
oppenheimer,Eike,760492,3,0,
oppenheimer,Eike,760491,1,2,
oppenheimer,Eike,760495,4,0,
oppenheimer,Eike,760493,2,0,
oppenheimer,Eike,760494,2,0,
oppenheimer,Eike,760487,0,1,
oppenheimer,Eike,760497,2,1,
oppenheimer,Eike,760496,3,1,
oppenheimer,Eike,760498,2,0,
oppenheimer,Eike,760499,1,0,
oppenheimer,Eike,760500,3,0,
oppenheimer,Eike,760501,0,1,
oppenheimer,Eike,760502,1,0,
family,Oma,760487,2,1,
oppenheimer,Carina,760487,3,2,
oppenheimer,Carina,760489,3,2,
oppenheimer,Carina,760488,3,1,
oppenheimer,Carina,760490,1,2,
oppenheimer,Maike,760489,2,1,
oppenheimer,Maike,760488,2,0,
family,Oma,760489,3,0,
family,Oma,760488,2,1,
family,Oma,760490,2,3,
family,Oma,760492,4,1,
family,Oma,760491,2,2,away
oppenheimer,Philipp,760489,3,2,
family,Bene,760491,2,1,
family,Bene,760495,3,0,
family,Bene,760493,1,0,
family,Bene,760494,3,1,
oppenheimer,Jakob,760488,2,0,
oppenheimer,Jakob,760490,1,0,
oppenheimer,Jakob,760492,3,0,
oppenheimer,Jakob,760491,2,1,
oppenheimer,Jakob,760495,3,0,
oppenheimer,Jakob,760494,0,1,
oppenheimer,Jakob,760497,1,0,
oppenheimer,Jakob,760496,2,0,
family,Marlon,760490,2,2,away
family,Marlon,760492,4,0,
family,Marlon,760491,2,1,
oppenheimer,Marlon,760490,2,2,away
oppenheimer,Marlon,760492,4,0,
oppenheimer,Marlon,760491,2,1,
family,Anne,760490,1,1,away
family,Anne,760492,2,1,
family,Anne,760491,1,0,
family,Anne,760495,2,0,
family,Anne,760493,1,1,away
family,Anne,760494,2,1,
oppenheimer,Anne,760490,1,1,away
oppenheimer,Anne,760492,2,1,
oppenheimer,Anne,760491,1,0,
oppenheimer,Anne,760495,2,0,
oppenheimer,Anne,760493,1,1,away
oppenheimer,Anne,760494,2,1,
oppenheimer,Stefan,760490,1,2,
oppenheimer,Stefan,760492,3,1,
oppenheimer,Stefan,760491,1,1,away
oppenheimer,Stefan,760495,2,0,
oppenheimer,Stefan,760493,2,1,
oppenheimer,Stefan,760494,2,1,
oppenheimer,Timo,760490,1,2,
oppenheimer,Timo,760492,3,0,
oppenheimer,Timo,760491,2,1,
family,Timo,760490,1,2,
family,Timo,760492,3,0,
family,Timo,760491,2,1,
oppenheimer,Maike,760490,1,2,
oppenheimer,Maike,760492,3,0,
oppenheimer,Maike,760491,2,1,
oppenheimer,Carina,760492,3,1,
oppenheimer,Carina,760491,2,1,
oppenheimer,Carina,760495,3,1,
oppenheimer,Carina,760493,2,1,
oppenheimer,Carina,760494,3,0,
oppenheimer,Carina,760497,2,0,
oppenheimer,Carina,760496,1,0,
oppenheimer,Carina,760498,1,1,home
oppenheimer,Carina,760499,0,2,
oppenheimer,Alex,760495,2,0,
oppenheimer,Alex,760493,1,2,
oppenheimer,Alex,760494,3,1,
oppenheimer,Alex,760497,2,0,
oppenheimer,Alex,760496,2,1,
oppenheimer,Alex,760498,2,1,
oppenheimer,Alex,760499,1,2,
oppenheimer,Alex,760500,4,0,
oppenheimer,Alex,760501,2,1,
oppenheimer,Alex,760502,1,2,
family,Bene,760497,3,1,
family,Bene,760496,2,1,
family,Bene,760498,1,0,
oppenheimer,Jörg,760491,3,1,
oppenheimer,Jörg,760495,2,0,
oppenheimer,Jörg,760493,2,2,home
oppenheimer,Jörg,760497,2,0,
oppenheimer,Jörg,760496,1,0,
oppenheimer,Jörg,760498,1,0,
oppenheimer,Dominik,760495,4,1,
oppenheimer,Dominik,760493,2,1,
oppenheimer,Dominik,760494,3,1,
oppenheimer,Dominik,760497,3,1,
oppenheimer,Dominik,760496,1,0,
oppenheimer,Dominik,760498,1,0,
family,Oma,760495,3,1,
family,Oma,760493,2,1,
oppenheimer,Timo,760495,3,0,
oppenheimer,Timo,760493,2,1,
oppenheimer,Timo,760494,2,0,
oppenheimer,Timo,760497,3,0,
oppenheimer,Timo,760496,1,0,
oppenheimer,Timo,760498,2,1,
family,Timo,760495,3,0,
family,Timo,760493,2,1,
family,Timo,760494,2,0,
family,Timo,760497,3,0,
family,Timo,760496,1,0,
family,Timo,760498,2,1,
family,Marlon,760495,3,0,
oppenheimer,Marlon,760495,3,0,
oppenheimer,Maike,760495,2,0,
oppenheimer,Maike,760493,2,1,
oppenheimer,Maike,760494,2,0,
family,Marlon,760493,2,1,
family,Marlon,760494,2,1,
oppenheimer,Marlon,760493,2,1,
oppenheimer,Marlon,760494,2,1,
family,Holger,760493,1,2,
family,Holger,760494,3,1,
family,Holger,760497,2,0,
family,Holger,760496,2,2,away
family,Holger,760498,2,1,
family,Holger,760499,1,1,away
family,Holger,760500,3,0,
family,Holger,760501,2,1,
oppenheimer,Jan,760502,1,1,home
oppenheimer,Jan,760503,0,4,
oppenheimer,Jan,760504,2,1,
family,Oma,760494,2,1,
family,Oma,760497,3,0,
family,Oma,760496,1,2,
family,Oma,760498,2,0,
oppenheimer,Stefan,760497,3,1,
oppenheimer,Stefan,760496,2,1,
oppenheimer,Stefan,760498,2,1,
oppenheimer,Stefan,760499,1,2,
oppenheimer,Stefan,760500,3,0,
oppenheimer,Stefan,760501,2,1,
oppenheimer,Jan,760505,1,1,home
oppenheimer,Jan,760507,1,0,
family,Leo,760502,0,1,
family,Leo,760503,0,1,
family,Leo,760504,1,0,
family,Leo,760505,0,1,
family,Leo,760507,1,0,
family,Marlon,760497,2,1,
family,Marlon,760496,2,1,
family,Marlon,760498,2,0,
family,Marlon,760499,1,2,
family,Marlon,760500,3,0,
family,Marlon,760501,2,1,
oppenheimer,Marlon,760497,2,1,
oppenheimer,Marlon,760496,2,1,
oppenheimer,Marlon,760498,2,0,
oppenheimer,Marlon,760499,1,2,
oppenheimer,Marlon,760500,3,0,
oppenheimer,Marlon,760501,2,1,
oppenheimer,Maike,760497,2,1,
oppenheimer,Maike,760496,2,1,
oppenheimer,Maike,760498,2,0,
oppenheimer,Dominik,760499,1,2,
family,Bene,760499,2,1,
family,Bene,760500,3,0,
family,Bene,760501,2,1,
family,Bene,760502,2,1,
family,Bene,760503,0,2,
family,Leo,760506,0,1,
oppenheimer,Timo,760499,0,1,
oppenheimer,Timo,760500,3,0,
oppenheimer,Timo,760501,2,1,
oppenheimer,Timo,760502,0,2,
oppenheimer,Timo,760503,0,3,
family,Timo,760499,0,1,
family,Timo,760500,3,0,
family,Timo,760501,2,1,
family,Timo,760502,0,2,
family,Timo,760503,0,3,
oppenheimer,Jörg,760506,1,2,
oppenheimer,Jörg,760507,2,1,
oppenheimer,Jörg,760499,1,1,away
oppenheimer,Jörg,760500,2,0,
oppenheimer,Jörg,760501,2,0,
oppenheimer,Jörg,760502,0,1,
oppenheimer,Jörg,760503,0,2,
oppenheimer,Jörg,760504,2,1,
oppenheimer,Jörg,760505,2,1,
family,Oma,760499,1,2,
family,Oma,760500,3,0,
family,Oma,760501,2,1,
oppenheimer,Maike,760499,1,2,
oppenheimer,Maike,760500,3,1,
oppenheimer,Maike,760501,2,1,
oppenheimer,Dominik,760500,3,0,
oppenheimer,Dominik,760501,3,1,
oppenheimer,Dominik,760502,0,1,
oppenheimer,Dominik,760503,0,3,
oppenheimer,Carina,760500,3,1,
oppenheimer,Carina,760501,2,1,
oppenheimer,Carina,760502,2,1,
oppenheimer,Carina,760503,1,2,
oppenheimer,Daniel,760500,3,0,
oppenheimer,Daniel,760501,2,1,
oppenheimer,Daniel,760502,1,2,
oppenheimer,Daniel,760503,0,4,
oppenheimer,Daniel,760504,1,2,
oppenheimer,Daniel,760505,1,3,
oppenheimer,Daniel,760506,0,2,
oppenheimer,Daniel,760507,1,2,
family,Leo,760509,1,0,
family,Leo,760508,0,1,
family,Rebecca,760502,1,2,
family,Rebecca,760503,0,2,
family,Rebecca,760506,1,2,
family,Rebecca,760507,1,0,
family,Rebecca,760509,2,1,
family,Rebecca,760508,0,1,
oppenheimer,Jan,760506,1,1,home
oppenheimer,Jan,760509,2,0,
oppenheimer,Jan,760508,1,0,
family,Rebecca,760504,2,1,
family,Rebecca,760505,0,1,
family,Nils,760502,4,5,
family,Nils,760503,0,2,
family,Nils,760504,2,1,
family,Nils,760505,2,3,
family,Nils,760506,4,5,
family,Nils,760507,2,1,
family,Nils,760509,2,0,
family,Nils,760508,2,1,
oppenheimer,Maike,760502,1,2,
oppenheimer,Maike,760503,1,3,
oppenheimer,Alex,760503,1,3,
oppenheimer,Alex,760504,2,1,
oppenheimer,Alex,760505,1,2,
oppenheimer,Alex,760506,1,2,
oppenheimer,Alex,760507,2,1,
oppenheimer,Alex,760509,2,1,
family,Holger,760502,1,2,
family,Holger,760503,0,3,
family,Holger,760504,3,2,
family,Holger,760505,2,1,
family,Holger,760506,1,2,
family,Oma,760502,0,2,
family,Oma,760503,1,3,
oppenheimer,Stefan,760502,1,2,
oppenheimer,Stefan,760503,0,3,
oppenheimer,Stefan,760504,2,1,
oppenheimer,Stefan,760505,1,2,
oppenheimer,Stefan,760506,1,2,
oppenheimer,Stefan,760507,1,1,away
oppenheimer,Stefan,760509,3,1,
family,Bene,760504,2,1,
family,Bene,760505,1,2,
family,Bene,760506,0,1,
family,Miro,760502,1,1,home
family,Miro,760503,0,3,
oppenheimer,Miro,760502,1,1,home
oppenheimer,Miro,760503,0,3,
family,Marlon,760502,1,2,
family,Marlon,760503,0,4,
family,Marlon,760504,0,1,
family,Marlon,760505,2,3,
family,Marlon,760506,2,3,
oppenheimer,Marlon,760502,1,2,
oppenheimer,Marlon,760503,0,4,
oppenheimer,Marlon,760504,0,1,
oppenheimer,Marlon,760505,2,3,
oppenheimer,Marlon,760506,2,3,
oppenheimer,Jörg,760509,2,0,
oppenheimer,Jörg,760508,1,2,
oppenheimer,Eike,760503,0,3,
oppenheimer,Eike,760504,2,0,
oppenheimer,Eike,760505,0,2,
oppenheimer,Eike,760506,2,1,
oppenheimer,Eike,760507,0,1,
oppenheimer,Eike,760509,2,0,
oppenheimer,Eike,760508,2,1,
oppenheimer,Carina,760504,1,2,
oppenheimer,Carina,760505,1,2,
oppenheimer,Carina,760506,1,2,
oppenheimer,Timo,760504,1,2,
oppenheimer,Timo,760505,1,2,
family,Timo,760504,1,2,
family,Timo,760505,1,2,
family,Anne,760504,2,1,
family,Anne,760505,1,1,home
family,Anne,760506,1,2,
family,Anne,760507,1,0,
family,Anne,760509,2,0,
family,Anne,760508,0,1,
oppenheimer,Anne,760504,2,1,
oppenheimer,Anne,760505,1,1,home
oppenheimer,Anne,760506,1,2,
oppenheimer,Anne,760507,1,0,
oppenheimer,Anne,760509,2,0,
oppenheimer,Anne,760508,0,1,
oppenheimer,Dominik,760504,2,1,
oppenheimer,Dominik,760505,1,1,away
oppenheimer,Dominik,760506,1,2,
oppenheimer,Dominik,760507,1,1,home
oppenheimer,Dominik,760509,3,1,
oppenheimer,Dominik,760508,1,1,home
family,Oma,760504,2,2,away
family,Oma,760505,2,1,
family,Oma,760506,1,3,
family,Miro,760504,2,1,
family,Miro,760505,0,2,
oppenheimer,Miro,760504,2,1,
oppenheimer,Miro,760505,0,2,
oppenheimer,Maike,760504,2,1,
oppenheimer,Maike,760505,1,2,
oppenheimer,Maike,760506,1,2,
oppenheimer,Maike,760507,1,2,
oppenheimer,Maike,760509,2,1,
oppenheimer,Maike,760508,2,1,
oppenheimer,Timo,760506,0,2,
oppenheimer,Timo,760507,1,2,
family,Timo,760506,0,2,
family,Timo,760507,1,2,
family,Miro,760506,0,2,
family,Miro,760507,1,1,away
family,Miro,760509,2,0,
family,Miro,760508,1,1,home
oppenheimer,Miro,760506,0,2,
oppenheimer,Miro,760507,1,1,away
oppenheimer,Miro,760509,2,0,
oppenheimer,Miro,760508,1,1,home
family,Marlon,760507,1,2,
oppenheimer,Marlon,760507,1,2,
family,Oma,760507,0,1,
family,Oma,760509,2,0,
family,Oma,760508,2,1,
family,Holger,760507,1,2,
family,Holger,760509,3,1,
family,Holger,760508,1,2,
family,Bene,760507,0,1,
family,Bene,760509,2,0,
family,Bene,760508,1,2,
oppenheimer,Carina,760507,1,2,
oppenheimer,Carina,760509,2,0,
oppenheimer,Carina,760508,2,1,
family,Marlon,760509,3,1,
family,Marlon,760508,2,1,
oppenheimer,Marlon,760509,3,1,
oppenheimer,Marlon,760508,2,1,
oppenheimer,Timo,760509,2,1,
family,Timo,760509,2,1,
oppenheimer,Stefan,760508,1,1,away
oppenheimer,Timo,760508,1,0,
family,Timo,760508,1,0,
oppenheimer,Alex,760508,1,2,
